brand,model,first_registration,kilometers,engine,transmission
BMW,serija X6: 3.5 sd-286HP-VZVRATNA KAM...,2008,304223,diesel,avtomatski

BMW,serija 3: 318d-NAVI-KROM PAKET-POLOG...,2010,268000,diesel,ročni

BMW,serija X5: xDrive30d Avt.,2009,270000,diesel,avtomatski

BMW,serija 5: 525d touring,2004,310000,diesel,ročni

BMW,serija 3: 318d Touring,2007,278000,diesel,ročni

BMW,serija X5: xDrive30d Avt. - M,2013,258000,diesel,avtomatski

BMW,serija X3: 2.0d,2008,141000,diesel,avtomatski

BMW,serija 3: 318d Sport Touring Navi-Xe...,2013,196050,diesel,ročni

BMW,serija 5: 530d Avt.,2008,290000,diesel,avtomatski

BMW,serija 3: 3 D SPORT-XENON-PDC-ALU,2014,152200,diesel,ročni

BMW,serija X5: 3.0d Avt.Sport,2008,250000,diesel,avtomatski

BMW,serija 1: 120d Sport Line. FULL LED,2017,37700,diesel,ročni

BMW,serija 3: 320Cd Avt.,2007,280000,diesel,avtomatski

BMW,serija 3: 318d Touring LED-NAVI-HARM...,2015,169520,diesel,avtomatski

BMW,serija 3: 320d Coupé XENON-NAVI-STR....,2013,120350,diesel,ročni

BMW,serija 3: 320d touring USNJE-KLIMA-A...,2005,298000,diesel,ročni

BMW,serija 3: 320Cd,2004,198000,diesel,ročni

BMW,serija X5: 3.0d Avt. XDRIVE SPORT PA...,2007,,diesel,avtomatski

BMW,serija 5: 520d xDrive touring Avt. P...,2014,218123,diesel,avtomatski

BMW,serija 3: 320D-X DRIVE-M PAKET-POLOG...,2010,239000,diesel,ročni

BMW,serija 1: 118d-AUT-ODLIÈEN-POLOG 199...,2012,173000,diesel,avtomatski

BMW,i3 Avt. 60Ah,2014,39970,elektro,avtomatski

BMW,serija 5: 530d TOURING-USNJENI SEDE...,2006,270001,diesel,ročni

BMW,serija X3: xDrive 20d,2015,56811,diesel,avtomatski

BMW,serija X6: xDrive35d Avt. SPORT PAKE...,2009,88000,diesel,avtomatski

BMW,serija 3: 320d touring,2006,340000,diesel,ročni

BMW,serija 5: 520i M52B28,1991,377000,bencinski,ročni

BMW,serija X5: xDrive30d Avt.,2016,110932,diesel,avtomatski

BMW,serija 3: 320d M optik,2013,153000,diesel,ročni

BMW,serija 5: 535d Avt.,2006,365000,diesel,avtomatski

BMW,serija 3: 316i,2000,155000,bencinski,ročni

BMW,serija 3: 318d Touring,2013,158000,diesel,ročni

BMW,serija 3: 318d Touring. garancija,2008,230000,diesel,ročni

BMW,serija 5: 525d touring Avt.,2001,,diesel,avtomatski

BMW,serija 3: 320d touring,2004,313500,diesel,ročni

BMW,serija X1: sDrive18d-96.000KM-SERVIS...,2015,96000,diesel,ročni

BMW,serija 7: 730d xDrive Avt. FULL LED ...,2017,46000,diesel,avtomatski

BMW,serija 5: 525d xDrive touring Avt.,2014,,diesel,avtomatski

BMW,serija 5: 520d xDrive Avt. M paket+L...,2014,178000,diesel,avtomatski

BMW,serija 1: 116d,2011,206000,diesel,ročni

BMW,serija 3: 318i-IBEDAH-PLIN-SERVISNA...,2006,197000,bencinski,ročni

BMW,serija 3: 320d-TOURING-AUT-XENON-NAK...,2010,230000,diesel,avtomatski

BMW,serija 5: 520d touring avt.xenon.usn...,2008,289000,diesel,avtomatski

BMW,serija 3: 320d-AVTOMATIK-PARKIRNI SE...,2007,181000,diesel,avtomatski

BMW,serija 5: 530d-XD-FACE-LUXURY-KAMERA...,2015,156522,diesel,avtomatski

BMW,serija 3: 316d Touring,2013,219980,diesel,ročni

BMW,serija 3: 320d Touring LED-BI-XENON-...,2014,174353,diesel,avtomatski

BMW,serija 2: 218d Active Tourer NAVI.PD...,2016,141607,diesel,ročni

BMW,serija 5: Navi-Pro Virtual Head-Up d...,2015,136500,diesel,avtomatski

BMW,serija 2: 216d Gran Tourer NAVI ,2017,125000,diesel,ročni

BMW,serija 2: 220d xDrive Active Tourer ...,2015,92510,diesel,avtomatski

BMW,serija X4: xDrive 20d Avt. NAVI.PDC,2015,93999,diesel,avtomatski

BMW,serija 5: 520d touring,2012,192000,diesel,avtomatski

BMW,serija 5: 520d touring Avt.-M PAKET-...,2015,120000,diesel,avtomatski

BMW,serija 1: 116d Advantage - 1.LASTNIK...,2017,145337,diesel,ročni

BMW,serija 1: 118d M sport paket,2012,21600,diesel,ročni

BMW,serija 3: 320d Touring-NAVI-PDC-ALU-...,2013,164569,diesel,ročni

BMW,serija X4: XD-20D-M-SPORT-HEAD-UP-DI...,2019,12989,diesel,avtomatski

BMW,serija X6: M50d Avt.,2014,104000,diesel,avtomatski

BMW,serija 3: 320d Touring,2006,300000,diesel,ročni

BMW,serija 3: 318d Touring Advantage,2016,49000,diesel,avtomatski

BMW,serija 3: 2.0 dizel-Touring,2010,,diesel,ročni

BMW,serija 5: 520d-AUT-145.000km-NAVI-PO...,2008,145000,diesel,avtomatski

BMW,serija X1: xDrive18d Advantage,2016,145000,diesel,avtomatski

BMW,serija 3: 320d Touring,2007,125000,diesel,avtomatski

BMW,serija 5: 525d Veliko opreme,2004,324235,diesel,avtomatski

BMW,serija 5: 525d xDrive touring Avt.,2014,,diesel,avtomatski

BMW,serija 1: 116d Sport Line-LED-PDC-AL...,2015,41000,diesel,ročni

BMW,serija X5: xDrive25d Avt. M-Paket 20...,2017,53000,diesel,avtomatski

BMW,serija 5: 525d,2004,340000,diesel,avtomatski

BMW,serija 6: 645Ci,2004,200400,bencinski,polavtomatski

BMW,serija 3: 318d Touring el.prtljanik,2016,134406,diesel,ročni

BMW,serija 4: 430d Gran Coupé Avt.Vrhuns...,2016,160000,diesel,avtomatski

BMW,serija 3: 320d xDrive,2015,98500,diesel,ročni

BMW,serija 3: 318d GT,2016,106000,diesel,ročni

BMW,serija 3: 320d - XENON - USNJE - BRE...,2009,223822,diesel,ročni

BMW,serija 3: 320d.Sport.SLO.XENON.GARAN...,2012,144000,diesel,avtomatski

BMW,serija 5: 525d touring,2004,,diesel,avtomatski

BMW,serija 5: 525d Avt. Usnje Navi Park ...,2005,239000,diesel,avtomatski

BMW,serija 5: 535d Avt.,2005,450000,diesel,ročni

BMW,serija 3: 325d,2013,127000,diesel,ročni

BMW,serija 3: 320d,2009,245000,diesel,ročni

BMW,serija 3: 320d Touring XENON NAVI,2008,294000,diesel,ročni

BMW,serija 3: 318Ci Cabrio,2003,199000,bencinski,ročni

BMW,serija 3: BW-33,2005,180000,bencinski,avtomatski

BMW,serija 1: 120d Akcija - Najugodneje,2015,78800,diesel,avtomatski

BMW,serija 3: 325i Cabrio,1987,147500,bencinski,ročni

BMW,serija X3: 2.5i,2004,245000,bencinski,ročni

BMW,serija 3: 320d Touring M Sport,2008,284000,diesel,avtomatski

BMW,serija 3: 320d Touring Advantage,2006,245000,diesel,avtomatski

BMW,serija X1: xDrive20d Sport Line Pano...,2017,34500,diesel,ročni

BMW,serija 3: 320i ,1999,256000,bencinski,ročni

BMW,serija 3: 320d,2000,280000,diesel,ročni

BMW,serija 5: 520d touring Avt.,2011,315000,diesel,avtomatski

BMW,serija 1: 116d NAVI Bi-Xenon PDC USN...,2014,126000,diesel,ročni

BMW,serija 3: 318d Touring-M SPORT PAKET...,2010,179900,diesel,ročni

BMW,serija 3: 318d-BIXENON-NAVI-ODLIÈEN-...,2013,237424,diesel,ročni

BMW,serija 3: 330d touring,2003,351693,diesel,ročni

BMW,serija 3: E 21,1982,156000,bencinski,ročni

BMW,serija 5: 518d-USNJE-XENON-PDC-NAVIG...,2015,172414,diesel,ročni

BMW,serija 5: 520d Navi. Usnje. Bixenon....,2012,179200,diesel,avtomatski

BMW,serija X5: 3.0d,2005,228694,diesel,ročni

BMW,serija X3: 2.0d - M,2006,235000,diesel,ročni

BMW,serija 5: 518d touring  - 12 MESEÈNO...,2015,171000,diesel,ročni

BMW,serija 3: 320d xDrive Touring,2014,210000,diesel,ročni

BMW,serija 1: 116d EfficientDynamic Edit...,2016,29567,diesel,ročni

BMW,serija 3: 320d,2009,250000,diesel,ročni

BMW,serija X3: xDrive 20d AUT. X-LINE,2014,103000,diesel,avtomatski

BMW,serija X1: xDrive25d,2014,170000,diesel,ročni

BMW,serija 5: 520d Touring Avt. LUXURY L...,2014,170000,diesel,avtomatski

BMW,serija 5: 520d Avt. XENON-LEDNAVI P...,2018,27000,diesel,avtomatski

BMW,serija 3: 316d Touring Sport Line,2015,166100,diesel,ročni

BMW,serija 5: 520d xDrive Avt.,2017,16588,diesel,avtomatski

BMW,serija X6: 4.4 ActiveHibryd BiTurbo ...,2010,217000,hibridni,avtomatski

BMW,serija 3: 320D-AUT-CABRIO-M-PAKET-PO...,2009,198000,diesel,avtomatski

BMW,serija 7: 730d Avt. REALNI KM. ODLIÈ...,2010,178000,diesel,avtomatski

BMW,serija 1: 118d XENON,2009,140200,diesel,ročni

BMW,serija 5: 535d Avt.,2005,288000,diesel,avtomatski

BMW,serija 3: 320d Touring,2007,260000,diesel,ročni

BMW,serija X1: sDrive16d-AVT.KLIMA-ALU-P...,2013,180000,diesel,ročni

BMW,serija 5: 520d-AUT-M PAKET-HEAD UP-P...,2012,269000,diesel,avtomatski

BMW,serija 5: 520d Panorama Bixenon Usnj...,2008,243000,diesel,avtomatski

BMW,serija 1: 116d Sport Line LED-NAVI-2...,2015,187000,diesel,ročni

BMW,serija 1: 120d,2008,247000,diesel,avtomatski

BMW,serija 5: 520d touring XENON-NAVI-US...,2011,285001,diesel,ročni

BMW,serija 3: 320d xDrive-Luxury-Usnje-X...,2013,137836,diesel,avtomatski

BMW,serija X6: xDrive 30d Avt.M PAKET-LE...,2017,46000,diesel,avtomatski

BMW,serija 5: 530XD-4X4-AUT-KAMERA-KOMFO...,2012,246000,diesel,avtomatski

BMW,serija 5: 520d xDrive touring Avt.NA...,2015,138695,diesel,avtomatski

BMW,serija 3: 320d Touring M Sport,2016,149132,diesel,avtomatski

BMW,serija X1: sDrive18d Advantage,2017,74116,diesel,avtomatski

BMW,serija 5: 520d touring Aut.I Panoram...,2015,171000,diesel,avtomatski

BMW,serija X5: xDrive35d Avt.,2010,234000,diesel,avtomatski

BMW,serija X5: xDrive35d Avt. HLAJENJE S...,2009,281302,diesel,avtomatski

BMW,serija 3: 320d M3 LOOK-SPORT SHIFTER...,2012,178562,diesel,avtomatski

BMW,serija 3: 318d Touring-NAVIGACIJA-BL...,2011,270425,diesel,ročni

BMW,serija 5: 520d Luxury 90.000km,2014,89000,diesel,avtomatski

BMW,serija X5: 3.0d Avt.-MENJAVA-FINANCI...,2007,345000,diesel,avtomatski

BMW,serija X3: xDrive20d-BIXENON-PANORAM...,2011,171000,diesel,ročni

BMW,serija 3: 320d-SPORT-ALU-ODLIÈEN-FIN...,2005,290000,diesel,ročni

BMW,serija 3: 320d Touring,2007,156000,diesel,ročni

BMW,serija 5: 520d,2008,220000,diesel,ročni

BMW,serija 3: 330d Touring Avt. kot nov,2015,143194,diesel,avtomatski

BMW,serija X5: xDrive35d Avt. -slo. vozi...,2009,267000,diesel,avtomatski

BMW,serija 1: 116d sport line,2013,75175,diesel,ročni

BMW,serija 1: 114d,2014,133405,diesel,ročni

BMW,serija 3: 320d Touring VREDEN OGLEDA,2015,165778,diesel,ročni

BMW,serija 5: 525i touring-X-ENON-PANORA...,2005,246000,bencinski,avtomatski

BMW,serija 5: 520d-AUT-140KW-NAVI-FACELI...,2014,192000,diesel,avtomatski

BMW,serija X3: 2.0d,2005,350000,diesel,ročni

BMW,serija X3: xDrive20d Avt. BIXENON NA...,2013,160000,diesel,avtomatski

BMW,serija 5: 525d touring NAVI HEAD UP ...,2014,165986,diesel,ročni

BMW,serija 5: 530d touring,2007,330000,diesel,ročni

BMW,serija X5: 3.0d SPORT ,2004,299000,diesel,avtomatski

BMW,serija X3: xDrive20d Avt. X LINE LED...,2013,178000,diesel,avtomatski

BMW,serija 3: 318d,2006,196233,diesel,ročni

BMW,serija 3: 318dA Touring Aut. Busines...,2014,157000,diesel,avtomatski

BMW,serija 3: 318d SPORT-VEL.NAVI-USNJE-...,2015,230000,diesel,ročni

BMW,serija 3: 318d Touring LUXURY LINE,2014,206000,diesel,avtomatski

BMW,serija 5: 520d Avt.,2012,222000,diesel,avtomatski

BMW,serija 5: 520d touring,2012,207000,diesel,ročni

BMW,serija 3: 330xd touring,2003,406000,diesel,avtomatski

BMW,serija 3: 318d Touring IZJEMNO LEP,2011,235000,diesel,ročni

BMW,serija 3: 316d Touring Advantage + 5...,2016,152000,diesel,ročni

BMW,serija 5: 520d xDrive Avt. Luxury Li...,2016,138000,diesel,avtomatski

BMW,M5 ,1999,290000,bencinski,ročni

BMW,serija 5: 525d touring,2015,125000,diesel,avtomatski

BMW,serija 5: 525d. xsenon ,2005,,diesel,ročni

BMW,serija 1: 118d Avtomatik,2014,142000,diesel,avtomatski

BMW,serija 3: 320dA 8-G.Aut. 190Hp Touri...,2015,142000,diesel,avtomatski

BMW,serija 3: 320d EfficientDynamics Edi...,2010,195000,diesel,ročni

BMW,serija 5: 520d-AUT-BI XENON-POLOG 20...,2011,269000,diesel,avtomatski

BMW,serija 3: 320d xDrive Gran Turismo N...,2015,131400,diesel,ročni

BMW,serija X6: M50d Avt.,2015,148000,diesel,avtomatski

BMW,serija 5: 520d Avt.,2012,184596,diesel,avtomatski

BMW,serija 3: 318d Touring-PP-BREZ POLOG...,2008,274100,diesel,ročni

BMW,serija 3: 320d Touring,2008,244000,diesel,ročni

BMW,serija 5: 520d-AUT-BI XENON-NAVI-POL...,2011,219000,diesel,avtomatski

BMW,serija 1: 118d,2009,205000,diesel,ročni

BMW,serija 5: 525d,2001,530000,diesel,avtomatski

BMW,serija 3: 328Ci,1999,305000,bencinski,ročni

BMW,serija 5: 525d-BI-XENON-SLOVENSKI-SE...,2010,277000,diesel,avtomatski

BMW,serija 4: 420d xDrive Gran Coupé M S...,2019,15015,diesel,avtomatski

BMW,serija 3: 320Ci -ODLIÈEN-,1999,324000,bencinski,ročni

BMW,serija 3: 2.0 D 1.LASTNIK SAMO 109.0...,2013,106000,diesel,ročni

BMW,serija 3: 320d Touring BELA PERLA,2015,161000,diesel,ročni

BMW,serija 3: 320d-SPORT-PAKET-MONOSTI ...,2006,241000,diesel,ročni

BMW,serija 3: 318d Avt+Sport Line+FULL L...,2016,175000,diesel,avtomatski

BMW,serija 2: 218d Active Tourer Advanta...,2015,168854,diesel,avtomatski

BMW,serija 5: 520d touring,2013,228000,diesel,avtomatski

BMW,serija 3: 318d AVT+FACELIFT+1.Lastni...,2017,170000,diesel,avtomatski

BMW,serija X2: X2 sDrive18d M Sport X,2019,18592,diesel,avtomatski

BMW,serija X5: 3.0d Lepo ohranjen,2002,340000,diesel,ročni

BMW,serija 2: 218d xDrive Active Tourer ...,2019,21729,diesel,ročni

BMW,serija X2: X2 sDrive20i M Sport Avt.,2018,,bencinski,avtomatski

BMW,serija 5: 520d touring Avt.-PANORAMA...,2010,221484,diesel,avtomatski

BMW,serija 3: Touring-VELIKA NAVI-PANORA...,2010,223913,diesel,ročni

BMW,serija 5: 520D-XENON-BIXENON-VELIK N...,2011,228000,diesel,ročni

BMW,serija 5: 525d xDrive Avt.,2012,195000,diesel,avtomatski

BMW,M4 Competition ,2018,26000,bencinski,avtomatski

BMW,serija 3: 320d xDrive Touring,2011,195000,diesel,ročni

BMW,serija 5: 520d xDrive Avt.-NAVI PROF...,2014,173785,diesel,avtomatski

BMW,serija 5: 525d touring M OPTIK.NAVI....,2012,295000,diesel,ročni

BMW,serija 3: 318d+1.lastnik+BOGATO OPRE...,2016,169000,diesel,ročni

BMW,serija X5: 3.0sd Avt.SLO VOZILO.TOP ...,2008,316000,diesel,avtomatski

BMW,serija X5: xDrive25d Avt. Lounge PLU...,2014,174234,diesel,avtomatski

BMW,serija 3: Lizing tudi za tujce z zač...,2012,135047,diesel,ročni

BMW,serija 5: 535d Avt.,2005,289000,diesel,avtomatski

BMW,serija X5: xDrive30d Avt.,2014,142265,diesel,avtomatski

BMW,serija 7: 730d Avt.-SLO-USNJE-BIXENO...,2004,267229,diesel,avtomatski

BMW,serija 3: 191 KM AUT 320d xDrive Tou...,2015,170000,diesel,avtomatski

BMW,serija 6: 630Ci,2006,199987,bencinski,avtomatski

BMW,serija 3: 318D-SPORT-PAKET-MONOSTI ...,2006,234000,diesel,ročni

BMW,serija X3: xDrive 20d FACELIFT-BIXEN...,2014,139885,diesel,avtomatski

BMW,serija 3: 320Ci Cabrio,2001,225000,bencinski,ročni

BMW,serija X3: xDrive 20d M Sport Avt. p...,2019,20727,diesel,avtomatski

BMW,serija 3: 316d Touring,2014,252000,diesel,avtomatski

BMW,serija 2: 216d Active Tourer-LED-NAV...,2015,163400,diesel,ročni

BMW,serija 3: 320d xDrive Touring Sport,2015,149045,diesel,ročni

BMW,serija X1: sDrive18d xLine LED-NAVI-...,2017,157000,diesel,avtomatski

BMW,serija 4: 418d Gran Coupé Sport.xsen...,2014,138000,diesel,ročni

BMW,serija 5: 520d Touring,2017,59500,diesel,avtomatski

BMW,serija 3: 325i Cabrio,1988,189000,bencinski,ročni

BMW,serija 5: 530xdrive Touring M-paket-...,2007,295000,diesel,ročni

BMW,serija X3: xDrive20d aut. Le 90000,2014,90500,diesel,avtomatski

BMW,serija 3: 318d-MONOST NAKUPA NA TRA...,2006,280000,diesel,ročni

BMW,serija X5: 3.0d Avt. Sport,2007,283000,diesel,avtomatski

BMW,serija 3: 320d,2004,132000,diesel,ročni

BMW,serija 5: 520d touring BI XENON-NAVU...,2014,173000,diesel,avtomatski

BMW,serija 5: 520d touring Avt.+XENON+NA...,2011,166000,diesel,avtomatski

BMW,serija 3: 318d,2010,148500,diesel,ročni

BMW,serija 3: 320D-XDRIVE-XENON-NAVI-USN...,2011,216000,diesel,ročni

BMW,serija 5: 530xd touring XDRIVE-2XPDC...,2007,241962,diesel,ročni

BMW,serija 1: 118d-SERVISNA-KNJ-SLOVENSK...,2006,300000,diesel,ročni

BMW,serija 3: 320d Touring Sport Line PA...,2015,176000,diesel,ročni

BMW,serija X3: xDrive20d Avt.,2011,183000,diesel,avtomatski

BMW,serija X5: 7 sedeev ,2007,381333,diesel,ročni

BMW,serija 5: 525d XENON NAVI,2005,365350,diesel,ročni

BMW,serija 3: 316d,2014,140265,diesel,ročni

BMW,serija 5: 525d touring,2001,336000,diesel,ročni

BMW,serija 3: 316i,1993,227000,bencinski,ročni

BMW,serija 5: 525d,2005,,diesel,ročni

BMW,serija 5: 530d Avt.,2007,370000,diesel,avtomatski

BMW,serija 3: 316i,2003,192000,bencinski,ročni

BMW,serija 5: 525d,2004,285500,diesel,avtomatski

BMW,serija 4: 420d Coupé Sport Line.LED....,2015,150000,diesel,ročni

BMW,serija 3: 316d Touring Advantage.NAV...,2016,147210,diesel,ročni

BMW,serija 3: 318i,2008,173000,bencinski,ročni

BMW,serija 5: 520D SPORT-PAKET VELIKA NA...,2012,257000,diesel,avtomatski

BMW,serija 5: 530d-SERVISNA KNJIGA-SLOVE...,2005,270000,diesel,ročni

BMW,serija 3: 320Cd M-OPTIK SAMO 156.503...,2007,156503,diesel,ročni

BMW,serija 5: 530d xDrive Tur-M.PAKET-RA...,2017,23500,diesel,avtomatski

BMW,serija X1: xDrive18d,2012,86500,diesel,avtomatski

BMW,serija 1: 118d-PDC-SLOVENSKI-ALU-ODL...,2009,180000,diesel,ročni

BMW,serija 5: 530d xDrive Tour-M.PAK-ADA...,2017,32800,diesel,avtomatski

BMW,serija 3: 318d,2005,280000,diesel,ročni

BMW,serija 3: 320d,2000,318000,diesel,ročni

BMW,serija 3: 320d EfficientDynamics Edi...,2014,,diesel,avtomatski

BMW,serija 5: 525d,2012,240000,diesel,avtomatski

BMW,serija 5: 525d touring,2008,327000,diesel,ročni

BMW,serija X3: ,2005,265000,diesel,ročni

BMW,serija 5: 520i Avt.,2004,276549,bencinski,avtomatski

BMW,serija X3: 2.0d 4x4 XENON-PORTNI SE...,2008,258010,diesel,avtomatski

BMW,serija 4: 420d xDrive Gran Coupé Adv...,2015,81000,diesel,avtomatski

BMW,serija X6: xDrive 30d Avt.M-OPTIC,2015,98000,diesel,avtomatski

BMW,serija 3: 320d xDrive-M SPORT-F1-PAN...,2013,242639,diesel,avtomatski

BMW,serija 5: 530xd°ODLIÈEN°ALU. PAKET°S...,2007,210000,diesel,avtomatski

BMW,serija 3: 320d,2012,143000,diesel,ročni

BMW,serija 3: 318d touring,2004,,diesel,ročni

BMW,serija 3: 320d Touring-XENON-NAVI-PD...,2008,252000,diesel,ročni

BMW,serija 3: 320d touring elegance,2004,215000,diesel,ročni

BMW,serija 3: 318 Touring Diesel,2010,262000,diesel,ročni

BMW,serija 1: 118d,2010,190100,diesel,ročni

BMW,serija 3: 316d TOURING BUSINESS+NAVI...,2015,142225,diesel,ročni

BMW,serija 3: 318i Advantage narejen gen...,2006,300000,bencinski,ročni

BMW,serija 2: 218d Active Tourer Advanta...,2015,168138,diesel,avtomatski

BMW,serija 6: 645Ci HEAD UP NAVI AKTIV. ...,2005,152000,bencinski,avtomatski

BMW,serija 5: 520d ,2012,178470,diesel,ročni

BMW,serija 3: 320d - XENON - NAVI - PDC ...,2009,192000,diesel,ročni

BMW,serija 5: 520d Avt..M SPORT PAKET.SL...,2012,113000,diesel,avtomatski

BMW,serija 5: 525d touring,2007,269900,diesel,avtomatski

BMW,serija 3: 316i,1993,220000,bencinski,ročni

BMW,serija X1: xDrive20d.BIXENON.USNJENI...,2013,154000,diesel,ročni

BMW,serija 5: 520dA Touring-M Sport-Led-...,2017,111743,diesel,avtomatski

BMW,serija X3: xDrive20d,2009,172000,diesel,ročni

BMW,serija 5: 520d Avt. -XENON-NAVI PROF...,2011,229000,diesel,avtomatski

BMW,serija 2: 216d Active Tourer ALU-PDC,2015,141200,diesel,ročni

BMW,serija 1: 118d,2011,179000,diesel,ročni

BMW,M2 COUPE,2017,13850,bencinski,avtomatski

BMW,serija 3: 318i,2007,133000,bencinski,ročni

BMW,serija 2: 216d Active Tourer NAVIGAC...,2014,68000,diesel,ročni

BMW,serija 5: 520d   NAVI PRO - SPORT SE...,2013,226000,diesel,avtomatski

BMW,serija 4: 420i Gran Coupé-BIXENON-NA...,2016,44418,bencinski,avtomatski

BMW,serija 3: 320d Touring-AVTOMATIK   N...,2014,182000,diesel,avtomatski

BMW,serija 4: 420d Gran Coupé,2015,147510,diesel,ročni

BMW,serija 3: 320d xDrive Touring Luxury...,2015,131000,diesel,avtomatski

BMW,serija 2: 218d Gran Tourer M Sport,2015,175000,diesel,ročni

BMW,serija 3: 320i MONA MENJAVA,2002,,bencinski,ročni

BMW,serija 5: 520d G30 Aut. Navi LED Kam...,2018,19000,diesel,avtomatski

BMW,serija 3: 318d,2008,173253,diesel,ročni

BMW,serija 5: 520d-GRAN TURISMO,2014,183000,diesel,avtomatski

BMW,serija 1: 116i,2006,200000,bencinski,ročni

BMW,serija 5: 520d Avt.-SLOVENSKI-SERVIS...,2010,210000,diesel,avtomatski

BMW,serija 1: 118d,2012,240000,diesel,avtomatski

BMW,serija X3: xDrive 20d M Sport - Avto...,2017,35000,diesel,avtomatski

BMW,serija 7: 730d xDrive Avt. BOGATA DO...,2017,78172,diesel,avtomatski

BMW,serija X5: xDrive40d Avt. M-SPORT-PA...,2014,167955,diesel,avtomatski

BMW,serija 5: 520d,2014,191565,diesel,avtomatski

BMW,serija 3: 318d Touring-Navi-2xPDC-Xe...,2015,198793,diesel,avtomatski

BMW,serija 5: 518d-Xenon-usnjeni sedei-...,2015,168698,diesel,ročni

BMW,serija 5: 525d,2000,480000,diesel,ročni

BMW,serija 1: 118d-Digitalna klima-Gretj...,2013,159634,diesel,ročni

BMW,serija 5: 530d avt. FINANCIRANJE,2004,340000,diesel,avtomatski

BMW,serija 1: 118d-2xPDC-Jamstvo-Navi-Fu...,2016,168947,diesel,ročni

BMW,serija 3: 318i FINANCIRANJE,2002,,bencinski,ročni

BMW,serija 3: 320i,2000,221500,bencinski,ročni

BMW,serija 5: 525d Avt.,2004,450000,diesel,avtomatski

BMW,serija 3: 320d EfficientDynamics Edi...,2015,187000,diesel,avtomatski

BMW,serija 3: 320d Touring,2008,203000,diesel,ročni

BMW,serija 5: 530d e 99 mesec -BiXenon...,2005,294321,diesel,ročni

BMW,serija 3: 318d Touring Sport Line Fu...,2015,159126,diesel,ročni

BMW,serija X3: xDrive20d,2013,140000,diesel,avtomatski

BMW,serija 3: 318Ci Cabrio,2002,190560,bencinski,ročni

BMW,serija 3: 318i. 1. last.,2006,115400,bencinski,ročni

BMW,serija X1: xDrive18d...XSENON...NAVI...,2011,207000,diesel,ročni

BMW,serija 5: 520d xDrive Avt.,2017,101500,diesel,avtomatski

BMW,serija 1: 118d,2007,188000,diesel,ročni

BMW,serija 3: 320Cd,2007,240000,diesel,ročni

BMW,serija 1: 118d LED Keyless Kot nov,2017,45000,diesel,avtomatski

BMW,serija 3: 318d touring,2003,360000,diesel,ročni

BMW,serija 3: 318d Advantage ALU 19+NAVI...,2016,102000,diesel,avtomatski

BMW,serija 3: 330d,2008,38000,diesel,avtomatski

BMW,serija 5: 520d,2006,300000,diesel,ročni

BMW,serija 5: 523i Avt.,1997,247000,bencinski,avtomatski

BMW,serija 1: 118d avantage plus paket,2011,282000,diesel,ročni

BMW,serija 4: 418d Gran Coupé,2014,120000,diesel,avtomatski

BMW,serija 2: 218d ActiveTourer PANORAMA,2015,159000,diesel,ročni

BMW,serija 3: 318d,2013,291000,diesel,ročni

BMW,serija X5: M-Sport xDrive30d Avt.,2008,200000,diesel,avtomatski

BMW,serija 3: 320d-NAVIGACIJA-BREZ POLOG...,2006,244000,diesel,ročni

BMW,serija X3: 2.0d,2007,240000,diesel,ročni

BMW,serija X5: xDrive30d Avt.M-OPTIC-PAN...,2009,268000,diesel,avtomatski

BMW,serija X5: xDrive30d Avt. ODLIÈNO OH...,2007,211090,diesel,avtomatski

BMW,serija 3: 320d ,2008,249000,diesel,ročni

BMW,serija 3: 320d touring,2005,260000,diesel,ročni

BMW,serija 3: COUPE CABRIO,2009,207680,diesel,ročni

BMW,serija 3: 320d touring,2002,280000,diesel,avtomatski

BMW,M4 Coupé FULL LED ODLIÈEN,2016,70000,bencinski,avtomatski

BMW,serija 1: 120d,2008,,diesel,ročni
